GEOID,car_access,transit_access,ratio
08001008801,114403,1428,0.012482190152356144
08001007801,296323,1536,0.005183532834103327
08059012039,47884,283,0.005910116113942027
08031004103,454352,331,7.285100538789309e-4
08031004201,443047,1074,0.002424122045742325
08005087000,219944,1547,0.007033608554904885
08031004002,408205,447,0.001095038032361191
08005082400,266665,478,0.00179251120319502
08005005635,218624,1108,0.00506806206088993
08059010210,63141,190,0.003009138277822651
08059011805,368445,2897,0.007862774633934509
08031002703,475238,11962,0.02517054612636195
08005085000,215794,1598,0.007405210524852405
08005007704,158034,96,6.074642165609933e-4
08005084200,98365,374,0.003802165404361307
08005084000,148651,513,0.003451036319970939
08059012049,76736,259,0.003375208507089241
08031004503,347902,184,5.288845709423919e-4
08005006601,241672,1237,0.00511850772948459
08005083400,77680,615,0.007917095777548918
08059009832,216042,1196,0.0055359606002536544
08059011701,188325,3916,0.020793840435417495
08059010604,336213,1420,0.004223513070583232
08005081100,264881,5067,0.019129344875623393
08014031000,72230,620,0.008583690987124463
08001008546,61450,267,0.00434499593165175
08005080200,277462,1879,0.006772098521599354
08031015400,417070,2204,0.005284484618888916
08031002802,505979,3446,0.006810559331513758
08031008391,44799,74,0.0016518225853255652
08031004202,431564,1058,0.002451548321917491
08001008100,207265,27196,0.13121366366728585
08059011730,98967,156,0.0015762830034253843
08001008508,70734,620,0.00876523312692623
08014030400,46514,290,0.006234682031216408
08005005631,205988,539,0.0026166572810066607
08005083000,19188,149,0.007765269960391912
08031002402,449563,4116,0.00915555773050718
08005006711,275998,1667,0.0060398988398466654
08001008526,83749,3672,0.0438452996453689
08001009325,117438,3139,0.02672899742843032
08031001102,541635,4698,0.008673737849289652
08001009327,136207,57,4.1848069482478873e-4
08005084500,152347,181,0.001188077218455237
08031980100,205003,12508,0.06101374126232299
08005084100,94490,194,0.0020531273150597947
08035014113,188717,281,0.001489002050689657
08031004405,205891,5346,0.025965195176088317
08005085400,63177,785,0.012425407980752489
08005080300,359188,4592,0.012784391460739224
08031006813,251349,1594,0.00634177975643428
08031015500,480225,2986,0.006217918683950232
08059011602,384703,1856,0.004824500978677058
08031004506,394985,889,0.002250718381710698
08031005300,509677,5749,0.011279692825063716
08093000400,131,131,1
08093000200,0,213,Inf
08031001902,490910,6343,0.012920901998329633
08031008305,125830,47,3.7351982833982354e-4
08001009306,318203,466,0.0014644739364493735
08059011550,398330,2670,0.006702984962217257
08059011951,54899,105,0.0019126031439552632
08031001901,481784,6049,0.01255541902595354
08031012001,130189,182,0.001397967570224827
08031003003,521107,704,0.0013509701462463563
08031005102,440907,1366,0.003098159022197425
08001009309,291235,227,7.794392844266657e-4
08035014110,164287,931,0.0056669121719916974
08001008549,71737,77,0.0010733652090274197
08005005800,392992,1379,0.003508977281980295
08059011401,429160,1382,0.003220244197968124
08031004304,378005,1611,0.004261848388248833
08031004303,477675,1107,0.0023174752708431464
08059010504,138942,795,0.005721811979099193
08059011202,369042,2765,0.007492372141924226
08059010701,335721,715,0.0021297446391497703
08059012054,98342,3951,0.040176120070773425
08005005628,263874,1132,0.0042899262526812035
08005005700,488383,4034,0.00825991076675478
08005006200,213210,3077,0.014431780873317387
08005006708,240518,1298,0.005396685487156886
08005007703,256366,598,0.0023326026072100045
08001009501,334263,883,0.0026416324869937744
08001009607,152318,3298,0.02165207001142347
08035014300,0,109,Inf
08059012047,75714,324,0.004279261431175212
08005006502,149485,3722,0.024898819279526373
08031004504,344975,149,4.3191535618523083e-4
08031008306,204530,241,0.0011783112501833472
08001009502,162734,2490,0.015301043420551328
08031001401,418751,3634,0.008678188231192284
08014980100,66267,0,0
08005085700,110289,443,0.0040167197091278365
08005006712,349973,28228,0.08065765073305654
08059011300,368442,730,0.001981315919466293
08059012059,82980,348,0.004193781634128706
08005081500,173004,1463,0.008456451873945111
08031002701,480522,43081,0.08965458397326241
08031004700,188934,623,0.0032974477859993435
08005006100,389182,590,0.001516000226115288
08005080500,313868,1695,0.005400359386748569
08059010212,145821,960,0.0065834139115765215
08031003601,449296,631,0.0014044193582849614
08001009326,21526,343,0.01593421908389854
08001009603,215936,1362,0.006307424422050978
08005005614,231738,974,0.004203022378720797
08001007802,259537,726,0.002797289018521444
08059012060,58334,103,0.0017656941063530702
08005006858,425327,24441,0.057464021799697645
08001009101,120104,349,0.0029058149603676813
08031007037,220084,1223,0.005556969157230875
08005084800,68159,78,0.0011443829868395957
08005082800,116870,324,0.002772311114914007
08001008709,381985,15401,0.04031833710747804
08035014124,73384,374,0.005096478796467895
08001008524,75846,675,0.00889961237243889
08031001302,480432,2031,0.004227445299230692
08014030000,101702,703,0.0069123517728264935
08059009847,1560,904,0.5794871794871795
08005082700,131380,431,0.003280560207033034
08001009410,104805,292,0.0027861266160965604
08001009604,177116,2046,0.011551751394566273
08031002403,436790,2352,0.005384738661599396
08001008548,34341,95,0.002766372557584229
08001009408,92485,2116,0.02287938584635346
08014030800,75940,1097,0.014445614959178298
08031000303,490018,1747,0.0035651751568309734
08005087100,225996,1585,0.007013398467229508
08059011723,151861,2378,0.015659056637319653
08035014129,67269,215,0.003196123028438062
08001008200,163478,2979,0.018222635461652332
08001009608,239084,923,0.003860567833899383
08059012044,32800,1349,0.04112804878048781
08059011729,98883,1308,0.013227754012317587
08031004004,463286,343,7.403634040312032e-4
08031000102,456609,2129,0.004662632580610544
08005007201,261139,524,0.002006594189301483
08031004301,417088,9145,0.021925828602117538
08005006713,306600,6207,0.020244618395303327
08059011804,159228,821,0.005156128319139849
08005085600,128356,232,0.0018074729658138302
08005007301,235519,682,0.002895732403755111
08014030300,88070,2875,0.03264448733961622
08059012051,89858,960,0.01068352289167353
08005007600,233397,956,0.004096025227402237
08035014114,205709,2931,0.014248282768376688
08059009831,134274,3201,0.0238393136422539
08005086900,280594,1820,0.006486239905343664
08001009409,92843,566,0.006096313130769148
08059012052,74152,488,0.006581076707303916
08031005001,336056,1168,0.003475611207655867
08001009207,144291,254,0.0017603315522104635
08019014700,647,647,1
08031002901,585105,6869,0.011739773203100299
08031000905,507999,223,4.389772420811852e-4
08059011720,23,1520,66.08695652173913
08031001800,554981,12182,0.02195030100129554
08031001600,454631,13100,0.02881457709659042
08059009833,99261,603,0.006074893462689274
08001009606,298240,595,0.0019950375536480686
08059010306,102018,847,0.008302456429257582
08059980000,3169,3169,1
08059010902,256834,5625,0.021901305901866574
08001008706,162224,675,0.004160913305059671
08031006811,295697,2179,0.007369029783866593
08031000701,477663,681,0.0014256913346857513
08031003402,536817,1078,0.0020081331254412586
08031003702,445591,1918,0.0043043957351023695
08031000401,488683,567,0.0011602613555208592
08059012042,46147,594,0.012871909333217761
08005005626,240659,1948,0.008094440681628363
08005086200,41093,691,0.016815516024627067
08005004951,316867,777,0.002452132913809264
08035014115,174593,551,0.003155911176278545
08031002601,442135,31617,0.07150983296956812
08019014900,1979,1979,1
08031000702,518382,1426,0.0027508671211577563
08059010901,123045,4233,0.034402048031208096
08031004505,427306,772,0.0018066678211866906
08001008544,40179,425,0.010577664949351652
08001009752,372578,819,0.002198197424431931
08059012058,1,385,385
08031000202,488369,1078,0.0022073473131996504
08059011708,202255,443,0.0021903043188054683
08059010303,107030,536,0.0050079416985891806
08031005104,496704,4195,0.00844567388223167
08005006815,334231,6711,0.02007892744838151
08031000502,473811,592,0.0012494433434428495
08031005502,149264,1772,0.011871583235073428
08031003703,470490,2568,0.005458139386596952
08001009203,296532,5240,0.01767094276503042
08031008312,170862,2511,0.014696070513045615
08014031100,47846,22143,0.46279730802992936
08005006704,245817,888,0.003612443403019319
08031007089,210928,219,0.001038268982780854
08035014139,121720,975,0.008010187315149523
08005082000,142260,5974,0.041993532967805426
08035014130,86562,511,0.0059032831958596155
08035014127,25772,331,0.012843395933571318
08059010702,393537,464,0.0011790505085925848
08059012055,79527,781,0.00982056408515347
08005087300,264421,1875,0.007090964787214328
08001009308,351070,1036,0.0029509784373486767
08031008390,105537,271,0.0025678198167467334
08093000500,278,278,1
08059010100,106529,17586,0.16508180870936554
08059010208,139420,1125,0.008069143594893129
08039961206,838,359,0.42840095465393796
08059012036,7122,7122,1
08005085900,38864,263,0.006767188143268835
08035014203,1007,676,0.6713008937437934
08031004801,160694,744,0.004629917731838152
08005005627,206140,652,0.00316289900067915
08059011728,124983,344,0.0027523743229079154
08005005633,131120,1642,0.012522879804759
08005083700,222604,847,0.0038049630734398304
08059011711,121301,815,0.006718823422725287
08059009834,69782,1066,0.01527614571092832
08005006604,166615,853,0.005119587071992318
08005005620,122753,1315,0.010712569142913004
08005083500,210173,749,0.003563730831267575
08001009319,170748,208,0.0012181694661138052
08001008507,91750,329,0.0035858310626702998
08014030100,91153,627,0.006878544864129541
08005081200,265653,1399,0.005266268402766014
08001008705,256303,913,0.0035621900641038145
08005005611,194685,1253,0.006436037701928757
08031012014,104525,1699,0.016254484573068644
08059012037,568,568,1
08005005623,110581,1376,0.01244336730541413
08005005553,176693,1439,0.008144069091588236
08005086300,186505,1643,0.00880941529717702
08001009307,376079,696,0.0018506749911587725
08001009401,197699,1802,0.009114866539537378
08031004306,391654,626,0.0015983495636454625
08031003201,412402,2428,0.0058874593236696235
08031004403,368116,407,0.0011056297471449218
08031005200,366423,2044,0.005578252456859968
08005007104,96576,2691,0.02786406560636183
08005007101,585,585,1
08005006709,242425,12825,0.052902959678251
08001008901,228760,3752,0.016401468788249694
08035014406,4237,2157,0.5090866178900165
08031004603,204839,532,0.0025971616733141637
08035014123,7931,3854,0.48594124322279664
08005005629,172227,1754,0.01018423359868081
08031008387,132398,68,5.13602924515476e-4
08005084400,63470,42,6.617299511580275e-4
08001008309,144880,13362,0.09222805080066261
08059010406,200062,4006,0.020023792624286472
08035014007,262881,12598,0.04792282439582929
08035013907,70216,1850,0.026347271277201777
08005081000,139637,8474,0.060685921353222996
08001008402,626,626,1
08059012030,633,633,1
08031001402,323966,222,6.85257094880327e-4
08031001403,418841,4144,0.009893969310549826
08014030500,90871,766,0.008429531973897062
08059010205,63390,130,0.0020507966556239155
08059012032,815,815,1
08059011803,232743,876,0.0037638081489024373
08059060500,7605,7325,0.9631821170282708
08059009848,1390,1277,0.918705035971223
08059012035,194,1992,10.268041237113403
08005082300,233229,356,0.0015263968031419763
08005082200,172471,464,0.002690307356019273
08059011732,167131,3607,0.021581872902094765
08001008543,14199,1203,0.08472427635748997
08031001301,456445,881,0.00193013397013879
08005006501,230155,4925,0.021398622667332886
08031000903,492595,482,9.784914585003908e-4
08005080600,234609,908,0.0038702692565076363
08031006810,349111,2389,0.006843095748916533
08001060200,106973,5833,0.0545277780374487
08001008604,15867,510,0.03214218188693515
08001009316,161938,539,0.0033284343390680383
08005007106,119,119,1
08005082100,200420,898,0.004480590759405249
08059011726,31669,1199,0.03786036818339701
08005081800,218853,1197,0.00546942468232101
08005082900,163623,59,3.6058500333082755e-4
08035014116,175789,11932,0.0678768296082235
08031004003,467162,1463,0.003131675949670564
08035014137,96090,739,0.00769070662920179
08031003602,502756,1545,0.0030730612861905177
08035014013,7916,509,0.06430015159171298
08035014134,46062,568,0.012331205766141287
08001008533,79012,1406,0.017794765352098417
08005006000,312457,5605,0.017938468333242655
08001009406,155461,1883,0.012112362586114846
08001015000,286758,14448,0.05038394744000167
08001009323,101705,3080,0.030283663536699278
08031007006,269,269,1
08031004102,411836,8537,0.020729125185753552
08059012026,495,495,1
08031003203,466380,1323,0.002836742570436125
08059010304,113338,341,0.003008699641779456
08005081300,235420,1037,0.004404893382040608
08059010403,213451,3295,0.01543679814102534
08005083100,118266,149,0.001259871814384523
08059009840,50617,1067,0.02107987435051465
08001009321,116826,660,0.005649427353500077
08059010000,42966,7986,0.1858678955453149
08031015700,152683,221,0.0014474433957938997
08059009843,1891,1889,0.9989423585404548
08005005625,199122,233,0.0011701369009953697
08005006400,248248,2038,0.00820953240308079
08035014202,560,544,0.9714285714285714
08014031300,35612,267,0.0074974727619903404
08059012045,42590,244,0.0057290443766142285
08031002000,517962,17191,0.03318969345241543
08005081600,262202,1381,0.005266931602352385
08035013910,12659,273,0.02156568449324591
08059009806,92631,3335,0.03600306592825296
08059009815,61323,427,0.006963129657714072
08001009104,156068,210,0.001345567316810621
08059011710,150892,179,0.0011862789279749755
08001009202,175968,1716,0.00975177304964539
08001009206,136724,499,0.003649688423393113
08059012027,640,626,0.978125
08059009835,63067,153,0.0024259914059650846
08031011903,122985,277,0.0022523071919339755
08001008540,25206,878,0.034832976275489966
08035014005,153434,387,0.002522257126842812
08005086400,92747,256,0.002760197095323838
08031000201,439078,1985,0.0045208368444786574
08059010402,259489,5171,0.019927626989968746
08019014800,934,934,1
08031005503,125659,344,0.0027375675439085144
08014030200,104124,2946,0.028293188890169414
08005007105,12,12,1
08031004106,194853,15334,0.07869522152597086
08031004107,132581,8758,0.0660577307457328
08005005634,90657,8127,0.08964558721334259
08059011727,136198,956,0.007019192646000675
08059060300,90321,352,0.003897211058336378
08035014125,9165,7358,0.8028368794326242
08059009827,122143,3013,0.02466780740607321
08031006901,401309,2895,0.007213892536673735
08001008505,133332,729,0.005467554675546755
08001008506,99048,6901,0.06967328971811647
08031003300,458356,905,0.0019744478091265304
08005087200,238329,1553,0.006516202392491052
08031012010,12675,1886,0.14879684418145955
08059015900,81681,354,0.00433393322804569
08031004104,405624,692,0.0017060134508806186
08031002702,493219,17800,0.036089445053819905
08005005952,437214,458,0.0010475419359855815
08005083800,192583,286,0.0014850739681072577
08035014131,62317,11672,0.18730041561692637
08035014001,149767,12057,0.08050505117949883
08005006705,285119,562,0.001971106801019925
08059012038,53128,341,0.006418461075139287
08005005621,85154,356,0.0041806609202151394
08059010209,148235,557,0.003757547137990353
08005085100,162649,312,0.001918241120449557
08059009851,61299,1694,0.027635034829279433
08059011806,230555,1154,0.005005313265815098
08031005002,353432,3072,0.008691912447090246
08031000902,432469,309,7.145020799178669e-4
08031002300,415481,1543,0.0037137678979303505
08005084300,79865,469,0.00587240969135416
08005085500,135048,197,0.0014587405959362598
08031003101,433782,8713,0.020086126210861678
08031004602,329378,601,0.0018246513124738142
08035014112,111124,103,9.268924804722652e-4
08014031200,28609,5545,0.1938201265336083
08001007900,246285,1118,0.004539456320929005
08001008308,128913,4060,0.031494108429716165
08005007202,209242,225,0.0010753099282170882
08005007702,230403,224,9.722095632435342e-4
08035014405,17832,438,0.02456258411843876
08059010502,180900,4740,0.026202321724709786
08059010603,328367,2147,0.0065384158578663506
08059010213,212562,1838,0.008646888907706927
08005086600,71638,456,0.006365336832407382
08001060000,31876,2603,0.08166018320993851
08059009837,1834,590,0.321701199563795
08059009845,1658,1657,0.9993968636911942
08035014503,13516,8712,0.6445693992305416
08059010801,129634,835,0.006441211410586729
08031008386,140390,300,0.002136904337915806
08005007400,229988,5906,0.025679600674817817
08059012048,85513,915,0.010700127465999321
08005006856,229462,34734,0.15137146891424288
08059009828,134301,1071,0.00797462416512163
08059012034,668,301,0.4505988023952096
08035014204,18830,274,0.014551248008497079
08005005630,223398,980,0.0043867894967725765
08005005951,399188,6011,0.015058067877791917
08035014602,13,13,1
08035013911,685,565,0.8248175182481752
08005084600,174772,856,0.004897809717803767
08005007302,262412,1776,0.006767983171501304
08005005552,129289,2129,0.016466984816960455
08031003500,474660,7121,0.015002317448278768
08005006857,243833,892,0.003658241501355436
08035014136,109536,2059,0.018797472976920828
08047013800,4583,4583,1
08005006706,190581,687,0.0036047664772458953
08031003001,558636,2535,0.004537838592571907
08059009852,81110,3412,0.042066329675748984
08059011724,64774,350,0.0054034025998085655
08005006603,204682,295,0.0014412601010347758
08014980200,14831,21,0.001415953071269638
08031006812,411188,2375,0.005775946768874578
08035014133,89828,534,0.005944694304671149
08005081700,123293,470,0.003812057456627708
08035014107,162793,1274,0.007825889319565337
08001009407,141795,2475,0.017454776261504285
08005081900,207976,369,0.0017742431819056045
08031000904,400571,150,3.744654505693123e-4
08031004006,475908,1004,0.0021096514452373146
08001008534,78696,193,0.002452475348175257
08001008603,20177,825,0.04088813996134212
08001008605,22334,3593,0.16087579475239544
08035014505,4289,1583,0.36908370249475403
08001009002,282374,839,0.0029712367285939924
08001008606,22467,4269,0.19001201762585124
08005005632,195383,3355,0.017171401810802372
08005006707,313677,7003,0.022325513187131985
08059011402,269343,2263,0.008401926168491478
08059011601,378449,1807,0.004774751683846437
08005086000,34328,336,0.009787928221859706
08001060100,91850,1658,0.018051170386499726
08035014603,14425,245,0.016984402079722703
08005006854,147897,8686,0.05873006213783917
08005082500,193810,51,2.631443165987307e-4
08001008539,26865,1129,0.0420249395123767
08031007013,200776,921,0.004587201657568634
08031004101,492031,6166,0.012531730724283633
08035014010,110424,1573,0.014245091646743462
08093000100,0,0,NA
08035014128,69299,618,0.008917877602851412
08001009318,288237,985,0.0034173267137806735
08005084700,176246,328,0.001861035144060007
08001009751,227600,1502,0.006599297012302285
08005086500,63233,891,0.014090743757215378
08005015100,600004,296,4.933300444663702e-4
08005080100,269551,1289,0.004782026406876621
08031001000,454247,5803,0.01277498805715833
08059011731,7299,507,0.0694615700780929
08059010305,150109,1266,0.008433871386792264
08059012043,51192,857,0.01674089701515862
08059009900,344,3158,9.180232558139535
08059012022,37826,974,0.02574948448157352
08005085300,101064,405,0.004007361671811921
08005006855,223369,8697,0.03893557297565911
08031015300,359881,3508,0.009747666589789403
08035014006,70195,425,0.00605456229076145
08059012046,81323,769,0.009456119425008916
08031003202,456218,2020,0.004427707806355733
08039961100,0,0,NA
08039961207,585,585,1
08039961205,45,45,1
08059010503,129849,1837,0.01414720174972468
08059009808,2509,2509,1
08059009839,48217,861,0.017856772507621792
08059009842,38115,2281,0.05984520529975076
08014030600,78537,156,0.0019863249169181406
08035014109,93004,649,0.006978194486258656
08035013909,2493,1138,0.4564781387886081
08001008542,16350,1119,0.06844036697247706
08031002100,521331,9990,0.01916248985769118
08001009411,138347,618,0.004467028558624329
08005005612,198267,1585,0.007994270352605325
08031002602,448671,25170,0.05609901241667057
08031003004,449732,8488,0.018873462417617604
08014980300,19165,0,0
08001009553,341482,8857,0.02593694543197006
08001008538,20243,563,0.027812083189250606
08035014604,223,223,1
08001008529,84755,5598,0.06604920063713056
08031003603,469971,1176,0.0025022820557013092
08059011712,79552,298,0.0037459774738535802
08059011721,131169,739,0.005633953144416745
08031003901,369782,3547,0.009592138070538858
08014030700,81076,239,0.002947851398687651
08001008401,1097,1097,1
08001008547,75919,563,0.007415798416733624
08001009320,214911,2451,0.011404721024051817
08001009103,92591,121,0.0013068224773466104
08031003002,375574,3575,0.009518763279673248
08059009807,126434,4566,0.03611370359238812
08059009823,61797,126,0.0020389339288314967
08031015600,233013,3958,0.016986176736920256
08005005624,160794,1197,0.007444307623418784
08059009824,74628,542,0.0072626896071179715
08031000501,242192,455,0.001878674770430072
08059012023,73454,289,0.003934435156696709
08005007103,447,447,1
08059009836,44215,551,0.012461834219156394
08059060400,149598,7658,0.05119052393748579
08031003800,507700,15256,0.030049241678156393
08031006804,389668,17665,0.04533346335855138
08035014135,3,3,1
08005004952,438928,11408,0.025990595268472277
08031002801,490451,6963,0.014197136920915647
08035014404,15,15,1
08059011709,227573,383,0.001682976451512262
08005083200,62217,513,0.008245334876319977
08031001701,489509,47740,0.0975262967585887
08005080700,248552,4605,0.01852731018056584
08059980400,40249,188,0.004670923501204999
08031000302,441488,1077,0.0024394774036893413
08031008304,172499,52,3.014510229044806e-4
08059011725,63569,74,0.0011640894146517956
08005007500,236427,722,0.0030537967321837183
08001008523,8563,5660,0.6609833002452411
08001008353,11210,10581,0.9438893844781445
08031006814,183979,1785,0.009702194272172367
08001988700,89,0,0
08031008388,83098,2288,0.027533755325037906
08005006808,208992,446,0.002134052978104425
08031002902,530619,4887,0.009209998134254521
08031006701,309405,2748,0.00888156299995152
08035013908,7028,452,0.064314171883893
08035014140,89934,648,0.007205283874841551
08005006300,294664,454,0.0015407379252300926
08001008541,22721,575,0.025306984727784868
08059009850,1436,529,0.3683844011142061
08001008550,67873,304,0.004478953339324915
08001008537,68277,2131,0.031211095976683218
08059012041,98800,736,0.007449392712550607
08035014506,372,372,1
08093000300,823,823,1
08005080900,279383,406,0.0014532022349248164
08035014011,903,864,0.9568106312292359
08035014009,60403,887,0.014684701091005413
08035014132,72439,479,0.006612460138875467
08035013905,79223,3248,0.04099819496863285
08001061200,31490,1360,0.04318831375039695
08005005636,161679,139,8.597282269187711e-4
08005084900,186070,1504,0.008082979523835116
08005005622,86818,599,0.006899490888986155
08031003701,369096,1958,0.0053048529379890325
08059009838,25022,921,0.03680760930381265
08031007088,215546,492,0.002282575413136871
08039961209,476,464,0.9747899159663865
08005007107,41150,4827,0.11730255164034022
08031003401,506682,393,7.756344215898729e-4
08059011100,377092,9737,0.02582128499146097
08005086800,292866,832,0.0028408896901654683
08014030900,64552,550,0.008520262733919941
08035013901,22673,3950,0.17421602787456447
08031004404,362214,703,0.0019408416019259334
08031003902,478261,6869,0.014362450628422556
08059009841,65013,712,0.010951655822681618
08035014108,106859,750,0.007018594596617973
08059011702,237658,1249,0.005255451110419174
08035014138,180426,2797,0.015502200348065135
08001009304,204200,1414,0.006924583741429971
08035014012,2709,2696,0.9952011812476929
08005085200,90685,271,0.002988366322986161
08035014008,125789,1059,0.00841886015470351
08059009830,98952,453,0.004577977201067184
08031008389,16325,1229,0.0752833078101072
08005080400,347000,7333,0.021132564841498558
08059010308,169696,2304,0.013577220441259665
08001008000,244946,529,0.002159659680092755
08005085800,74597,28,3.753502151561055e-4
08035013904,131120,5650,0.043090298962782186
08031003102,430176,10304,0.023952986684519825
08059015800,190036,3982,0.020953924519564713
08039961204,801,801,1
08005080800,269726,445,0.0016498224123740388
08031004005,587683,1487,0.0025302756758320386
08001008535,113379,5698,0.0502562202877076
08031004601,290000,673,0.0023206896551724136
08059011733,195412,6869,0.035151372484801345
08059010307,142476,633,0.004442853533226649
08059011000,307105,2022,0.006584067338532424
08059011904,153709,4947,0.03218419220735286
08035014126,113901,1684,0.01478476922941853
08005086100,49936,266,0.005326818327459148
08031000402,513537,3266,0.006359814385331534
08035014403,1919,1919,1
08001009310,287846,199,6.913418980982887e-4
08031001702,523022,101291,0.19366489363736133
08001008536,12632,176,0.013932868904369854
08031000600,561977,3936,0.00700384535310164
08059012053,82199,968,0.011776298981739437
08031002803,473670,1720,0.0036312200477125424
08005081400,298949,5261,0.01759831944579176
08059010211,103623,831,0.008019455140268087
08031000301,440773,2633,0.005973596386348529
08001008551,47617,68,0.0014280614066404856
08059009849,45745,4918,0.10750901737894852
08005082600,163563,783,0.0047871462372296916
08001009001,277826,2231,0.008030205956245996
08001008802,167644,7238,0.04317482283887285
08031006809,348029,3664,0.01052785831065802
08005005551,301337,8158,0.027072679425360974
08059012031,577,577,1
08059009846,2032,2010,0.9891732283464567
08031000800,528822,4638,0.008770436933410486
08001008545,58221,501,0.00860514247436492
08005083300,138805,756,0.005446489679766579
08059012057,51555,1325,0.025700707981767046
08005005619,121752,517,0.004246336815822327
08059010405,324928,4725,0.014541683080559385
08005086700,20699,752,0.03633025750036234
08001009204,179217,1090,0.006082012309100141
08031980000,8964,3120,0.34805890227576974
08031004302,420746,4399,0.010455239027822012
08005083600,134652,419,0.0031117250393607227
08031011902,140628,435,0.0030932673436300027
08001009322,123408,687,0.005566900038895372
08005083900,292903,448,0.0015295165976449542
08031001101,495630,932,0.0018804350019167523
08014031400,34934,335,0.00958951165054102
08035014504,14834,4893,0.3298503438047728
08035014122,7269,1695,0.2331820057779612
08059012033,653,653,1
08005080000,249040,604,0.0024253132026983617
08059012050,64892,2105,0.03243851322196881
08059012024,43890,5616,0.12795625427204374
08039961208,1431,1424,0.9951083158630328
08059009829,1937,437,0.22560660815694372
08059010206,84550,1529,0.018083973979893555
08031001500,486100,7129,0.014665706644723308
